_time,http_result,icmp_result,tcp_result,udp_result
2024-09-16 17:24:04+00:00,53.388,45.035,29.043,41.256
2024-09-16 17:24:02+00:00,77.125,45.701,29.997,63.713
2024-09-16 17:24:00+00:00,26.068,40.208,33.926,44.064
2024-09-16 17:23:58+00:00,44.136,47.718,38.085,35.895
2024-09-16 17:23:56+00:00,25.944,49.937,31.043,46.795
2024-09-16 17:23:54+00:00,24.974,41.277,30.034,56.597
2024-09-16 17:23:52+00:00,33.246,41.999,39.17,74.53
2024-09-16 17:23:50+00:00,29.119,34.168,30.101,66.263
2024-09-16 17:23:48+00:00,25.037,43.565,29.128,58.708
2024-09-16 17:23:46+00:00,33.944,45.31,30.034,58.932
2024-09-16 17:23:44+00:00,41.132,46.295,35.06,47.875
2024-09-16 17:23:42+00:00,37.067,48.974,37.07,65.329
2024-09-16 17:23:40+00:00,35.133,39.0,32.072,58.914
2024-09-16 17:23:38+00:00,36.158,31.249,30.147,65.939
2024-09-16 17:23:36+00:00,57.766,32.188,39.116,58.666
2024-09-16 17:23:34+00:00,39.002,51.662,31.999,48.333
2024-09-16 17:23:32+00:00,36.159,43.77,45.031,71.999
2024-09-16 17:23:30+00:00,49.402,62.118,49.052,72.363
2024-09-16 17:23:28+00:00,62.953,59.251,39.168,63.79
2024-09-16 17:23:26+00:00,36.109,57.146,40.581,73.93
2024-09-16 17:23:24+00:00,44.941,38.545,47.023,63.245
2024-09-16 17:23:22+00:00,131.428,67.714,57.554,57.028
2024-09-16 17:23:20+00:00,48.255,46.334,53.998,78.5
2024-09-16 17:23:17+00:00,62.187,59.954,80.903,72.933
2024-09-16 17:23:15+00:00,191.142,92.108,649.151,69.296
2024-09-16 17:23:13+00:00,73.072,60.136,57.126,47.428
2024-09-16 17:23:11+00:00,92.09,73.026,55.106,47.428
2024-09-16 17:23:09+00:00,179.512,43.85,151.259,50.682
2024-09-16 17:23:07+00:00,112.763,40.673,59.011,55.413
2024-09-16 17:23:05+00:00,32.135,62.99,51.041,55.413
2024-09-16 17:23:03+00:00,39.741,39.813,55.115,51.603
2024-09-16 17:23:01+00:00,40.3,79.967,40.591,59.59
2024-09-16 17:22:59+00:00,53.134,71.424,75.459,36.454
2024-09-16 17:22:57+00:00,38.166,42.792,39.291,73.253
2024-09-16 17:22:55+00:00,49.017,51.205,50.401,57.746
2024-09-16 17:22:53+00:00,45.632,64.833,44.44,59.971
2024-09-16 17:22:51+00:00,52.887,39.152,38.041,78.552
2024-09-16 17:22:49+00:00,54.044,84.929,35.812,80.261
2024-09-16 17:22:47+00:00,48.527,54.822,44.677,44.154
2024-09-16 17:22:45+00:00,48.073,72.245,47.48,75.453
2024-09-16 17:22:43+00:00,71.148,67.858,61.261,103.325
2024-09-16 17:22:41+00:00,43.511,60.4,58.708,86.065
2024-09-16 17:22:39+00:00,44.656,74.636,52.102,74.91
2024-09-16 17:22:37+00:00,75.257,67.053,51.124,76.828
2024-09-16 17:22:35+00:00,46.087,42.465,49.856,86.429
2024-09-16 17:22:33+00:00,51.014,73.798,43.764,72.512
2024-09-16 17:22:31+00:00,42.093,60.017,62.156,106.235
2024-09-16 17:22:29+00:00,32.195,87.252,36.167,82.369
2024-09-16 17:22:27+00:00,42.046,95.004,35.601,88.209
2024-09-16 17:22:25+00:00,45.196,68.486,42.202,84.322
2024-09-16 17:22:23+00:00,78.543,74.962,45.113,76.001
2024-09-16 17:22:21+00:00,46.183,85.936,56.107,60.573
2024-09-16 17:22:19+00:00,71.48,162.358,46.925,75.273
2024-09-16 17:22:17+00:00,28.115,70.008,36.993,79.957
2024-09-16 17:22:15+00:00,46.054,53.796,122.301,76.96
2024-09-16 17:22:13+00:00,117.534,85.467,52.886,86.079
2024-09-16 17:22:11+00:00,54.078,54.642,44.81,62.296
2024-09-16 17:22:09+00:00,41.995,64.628,55.094,78.986
2024-09-16 17:22:07+00:00,99.776,61.403,55.891,70.551
2024-09-16 17:22:05+00:00,47.026,77.993,37.692,53.856
2024-09-16 17:22:03+00:00,56.05,22.675,33.034,93.754
2024-09-16 17:22:01+00:00,37.052,31.839,34.841,52.86
2024-09-16 17:21:59+00:00,30.138,31.068,116.883,95.565
2024-09-16 17:21:57+00:00,31.087,34.598,44.614,68.215
2024-09-16 17:21:55+00:00,37.089,36.469,55.116,83.078
2024-09-16 17:21:53+00:00,38.103,47.732,35.843,58.848
2024-09-16 17:21:51+00:00,30.02,38.341,41.04,59.324
2024-09-16 17:21:49+00:00,29.298,38.842,28.93,61.938
2024-09-16 17:21:47+00:00,31.1,27.168,35.968,52.693
2024-09-16 17:21:45+00:00,29.939,32.538,29.87,63.152
2024-09-16 17:21:43+00:00,30.051,23.751,28.962,46.281
2024-09-16 17:21:41+00:00,30.256,33.71,26.177,47.545
2024-09-16 17:21:39+00:00,30.242,25.933,32.126,57.531
2024-09-16 17:21:37+00:00,30.16,45.669,30.103,50.746
2024-09-16 17:21:35+00:00,45.016,39.105,30.005,62.014
2024-09-16 17:21:33+00:00,30.136,29.063,43.877,85.965
2024-09-16 17:21:31+00:00,30.181,30.709,36.788,68.86
2024-09-16 17:21:29+00:00,31.17,52.772,30.004,76.54
2024-09-16 17:21:27+00:00,29.082,35.625,39.101,67.722
2024-09-16 17:21:25+00:00,44.255,54.62,37.942,71.796
2024-09-16 17:21:23+00:00,39.136,36.357,51.133,75.755
2024-09-16 17:21:21+00:00,60.614,67.602,42.122,43.142
2024-09-16 17:21:19+00:00,59.943,45.623,59.119,93.148
2024-09-16 17:21:17+00:00,62.164,81.289,81.878,93.289
2024-09-16 17:21:15+00:00,53.086,78.191,70.259,101.624
2024-09-16 17:21:13+00:00,43.968,40.742,45.809,41.166
2024-09-16 17:21:11+00:00,39.323,45.144,53.626,63.102
2024-09-16 17:21:09+00:00,260.103,55.105,57.867,85.952
2024-09-16 17:21:07+00:00,73.575,57.748,61.153,67.581
2024-09-16 17:21:05+00:00,48.521,55.87,85.176,188.881
2024-09-16 17:21:03+00:00,72.179,69.867,72.773,128.26
2024-09-16 17:21:01+00:00,150.634,124.174,65.34,60.334
2024-09-16 17:20:59+00:00,53.185,64.251,48.17,50.381
2024-09-16 17:20:57+00:00,37.227,43.001,57.044,502.046
2024-09-16 17:20:55+00:00,51.013,84.963,55.204,60.544
2024-09-16 17:20:53+00:00,73.484,62.772,49.085,53.356
2024-09-16 17:20:51+00:00,50.305,42.106,57.147,63.505
2024-09-16 17:20:49+00:00,89.864,37.397,80.267,41.611
2024-09-16 17:20:47+00:00,53.952,41.618,52.063,39.068
2024-09-16 17:20:45+00:00,74.978,59.594,52.872,78.142
2024-09-16 17:20:43+00:00,51.913,58.207,78.508,81.604
2024-09-16 17:20:41+00:00,60.086,55.106,44.209,71.215
2024-09-16 17:20:39+00:00,52.806,53.633,58.381,51.382
2024-09-16 17:20:37+00:00,36.679,55.585,34.121,74.59
2024-09-16 17:20:35+00:00,21.574,58.039,30.409,31.636
2024-09-16 17:20:33+00:00,25.445,29.386,24.176,65.37
2024-09-16 17:20:31+00:00,36.618,34.556,21.4,24.623
2024-09-16 17:20:29+00:00,22.415,45.909,25.084,55.838
2024-09-16 17:20:27+00:00,21.004,52.169,19.94,44.052
2024-09-16 17:20:25+00:00,21.023,42.857,23.938,58.948
2024-09-16 17:20:23+00:00,21.518,55.253,25.347,44.984
2024-09-16 17:20:21+00:00,21.337,55.826,31.382,68.123
2024-09-16 17:20:18+00:00,21.249,23.251,21.041,48.834
2024-09-16 17:20:16+00:00,21.093,44.068,20.984,56.286
2024-09-16 17:20:14+00:00,32.372,56.738,25.303,27.809
2024-09-16 17:20:12+00:00,25.028,58.07,20.342,49.964
2024-09-16 17:20:10+00:00,26.821,54.189,20.923,36.903
2024-09-16 17:20:08+00:00,28.564,45.623,21.318,59.989
2024-09-16 17:20:06+00:00,20.222,59.896,23.911,56.045
2024-09-16 17:20:04+00:00,22.446,58.155,26.736,57.642
2024-09-16 17:20:02+00:00,21.094,44.523,21.135,55.784
2024-09-16 17:20:00+00:00,25.052,48.172,30.268,42.051
2024-09-16 17:19:58+00:00,33.578,44.953,32.955,44.651
2024-09-16 17:19:56+00:00,21.193,45.406,25.101,55.689
2024-09-16 17:19:54+00:00,26.766,49.391,24.22,32.871
2024-09-16 17:19:52+00:00,21.155,52.404,22.1,53.035
2024-09-16 17:19:50+00:00,22.021,58.998,22.31,49.925
2024-09-16 17:19:48+00:00,30.985,61.25,25.074,50.306
2024-09-16 17:19:46+00:00,20.982,62.936,21.131,55.063
2024-09-16 17:19:44+00:00,22.098,58.147,20.958,52.881
2024-09-16 17:19:42+00:00,24.848,59.053,21.959,55.399
2024-09-16 17:19:40+00:00,22.046,45.096,21.288,58.965
2024-09-16 17:19:38+00:00,22.147,117.436,29.733,53.859
2024-09-16 17:19:36+00:00,25.776,61.024,23.182,55.788
2024-09-16 17:19:34+00:00,36.99,50.757,20.992,25.765
2024-09-16 17:19:32+00:00,20.973,57.043,24.952,32.262
2024-09-16 17:19:30+00:00,21.258,58.819,24.939,43.86
2024-09-16 17:19:28+00:00,23.152,53.846,24.568,44.748
2024-09-16 17:19:26+00:00,21.966,56.633,21.028,21.277
2024-09-16 17:19:24+00:00,26.988,61.723,21.041,37.536
2024-09-16 17:19:22+00:00,26.098,43.996,26.034,39.967
2024-09-16 17:19:20+00:00,24.677,45.636,39.227,45.518
2024-09-16 17:19:18+00:00,25.57,46.436,21.147,42.389
2024-09-16 17:19:16+00:00,29.04,48.216,22.081,33.811
2024-09-16 17:19:14+00:00,76.734,48.399,28.985,44.895
2024-09-16 17:19:12+00:00,162.167,45.579,28.317,56.153
2024-09-16 17:19:10+00:00,237.635,50.741,35.804,153.464
2024-09-16 17:19:08+00:00,32.618,62.285,41.223,235.445
2024-09-16 17:19:06+00:00,118.046,58.602,274.826,318.595
2024-09-16 17:19:04+00:00,212.268,59.916,25.064,79.65
2024-09-16 17:19:02+00:00,283.245,47.049,24.139,42.684
2024-09-16 17:19:00+00:00,72.331,42.641,187.191,247.837
2024-09-16 17:18:58+00:00,177.37,47.632,29.032,324.653
2024-09-16 17:18:56+00:00,22.983,59.773,26.522,27.852
2024-09-16 17:18:54+00:00,21.051,43.058,24.142,53.885
2024-09-16 17:18:52+00:00,22.05,46.734,26.175,54.96
2024-09-16 17:18:50+00:00,21.246,37.642,26.967,46.421
2024-09-16 17:18:48+00:00,21.138,44.035,29.071,49.657
2024-09-16 17:18:46+00:00,22.037,54.809,31.179,50.171
2024-09-16 17:18:44+00:00,25.257,60.892,25.994,47.396
2024-09-16 17:18:42+00:00,27.399,39.144,25.004,49.844
2024-09-16 17:18:40+00:00,26.482,39.144,25.018,46.078
2024-09-16 17:18:38+00:00,21.182,49.343,27.018,43.379
2024-09-16 17:18:36+00:00,22.056,25.508,22.122,55.524
2024-09-16 17:18:34+00:00,22.072,25.508,22.004,52.404
2024-09-16 17:18:32+00:00,23.003,58.999,24.208,60.442
2024-09-16 17:18:30+00:00,30.153,54.271,26.118,46.525
2024-09-16 17:18:28+00:00,26.109,49.998,28.51,48.933
2024-09-16 17:18:26+00:00,25.149,41.903,22.004,41.185
2024-09-16 17:18:24+00:00,22.058,58.27,29.989,61.786
2024-09-16 17:18:22+00:00,21.619,56.052,21.145,49.534
2024-09-16 17:18:20+00:00,25.175,30.531,30.111,42.216
2024-09-16 17:18:18+00:00,22.153,53.219,32.063,30.274
2024-09-16 17:18:16+00:00,25.121,47.222,22.123,34.821
2024-09-16 17:18:14+00:00,21.955,61.992,21.07,35.716
2024-09-16 17:18:12+00:00,23.027,40.724,23.556,33.311
2024-09-16 17:18:10+00:00,28.744,54.718,30.313,30.905
2024-09-16 17:18:08+00:00,22.072,57.257,22.006,25.426
2024-09-16 17:18:06+00:00,21.938,59.396,26.137,31.172
2024-09-16 17:18:04+00:00,35.451,61.614,327.061,80.976
2024-09-16 17:18:02+00:00,22.135,54.815,20.726,52.984
2024-09-16 17:18:00+00:00,21.089,55.334,32.113,25.242
2024-09-16 17:17:58+00:00,24.125,54.42,31.14,45.344
2024-09-16 17:17:56+00:00,23.073,41.169,21.912,35.883
2024-09-16 17:17:54+00:00,30.05,36.787,28.035,24.14
2024-09-16 17:17:52+00:00,30.391,57.064,20.58,27.367
2024-09-16 17:17:50+00:00,30.101,53.398,27.831,27.663
2024-09-16 17:17:48+00:00,25.768,54.913,30.277,52.834
2024-09-16 17:17:46+00:00,26.109,54.09,30.04,28.927
2024-09-16 17:17:44+00:00,24.808,60.444,30.124,46.679
2024-09-16 17:17:42+00:00,26.803,58.127,26.899,25.993
2024-09-16 17:17:40+00:00,26.065,91.532,136.834,55.395
2024-09-16 17:17:38+00:00,25.936,55.23,30.885,29.99
2024-09-16 17:17:36+00:00,25.784,61.625,25.809,37.926
2024-09-16 17:17:34+00:00,29.317,59.882,25.318,35.564
2024-09-16 17:17:32+00:00,26.322,54.575,25.891,40.693
2024-09-16 17:17:30+00:00,26.867,54.92,25.847,34.279
2024-09-16 17:17:28+00:00,27.142,45.777,24.953,28.043
2024-09-16 17:17:26+00:00,24.808,50.347,25.973,25.614
2024-09-16 17:17:24+00:00,255.69,304.695,27.905,37.986
2024-09-16 17:17:22+00:00,35.757,60.987,35.677,100.668
2024-09-16 17:17:20+00:00,43.962,141.633,30.029,38.635
2024-09-16 17:17:17+00:00,24.254,37.001,25.399,52.409
2024-09-16 17:17:15+00:00,25.828,62.074,21.098,41.347
2024-09-16 17:17:13+00:00,28.08,56.338,40.229,49.288
2024-09-16 17:17:11+00:00,25.646,60.237,26.811,43.927
2024-09-16 17:17:09+00:00,24.694,60.259,25.881,41.82
2024-09-16 17:17:07+00:00,26.093,48.467,25.821,50.593
2024-09-16 17:17:05+00:00,29.211,60.471,35.795,49.816
2024-09-16 17:17:03+00:00,27.912,51.472,30.384,42.215
2024-09-16 17:17:01+00:00,26.156,53.688,24.788,61.399
2024-09-16 17:16:59+00:00,30.064,55.171,36.048,49.044
2024-09-16 17:16:57+00:00,28.507,49.338,29.849,41.316
2024-09-16 17:16:55+00:00,24.126,38.846,29.864,43.081
2024-09-16 17:16:53+00:00,25.564,46.195,25.719,40.709
2024-09-16 17:16:51+00:00,24.642,58.653,30.854,31.495
2024-09-16 17:16:49+00:00,24.729,60.446,30.653,42.494
2024-09-16 17:16:47+00:00,24.668,43.301,26.753,43.444
2024-09-16 17:16:45+00:00,30.034,47.543,26.723,45.018
2024-09-16 17:16:43+00:00,24.529,43.634,30.624,37.425
2024-09-16 17:16:41+00:00,25.621,51.919,25.713,44.293
2024-09-16 17:16:39+00:00,25.573,39.146,25.657,50.476
2024-09-16 17:16:37+00:00,25.544,48.173,20.613,50.016
2024-09-16 17:16:35+00:00,26.043,40.459,25.761,39.422
2024-09-16 17:16:33+00:00,23.963,60.447,24.661,44.044
2024-09-16 17:16:31+00:00,25.654,45.325,25.538,55.238
2024-09-16 17:16:29+00:00,24.516,42.14,25.636,49.771
2024-09-16 17:16:27+00:00,24.576,62.782,25.542,45.6
2024-09-16 17:16:25+00:00,34.591,51.009,25.681,46.834
2024-09-16 17:16:23+00:00,30.109,46.136,29.494,47.437
2024-09-16 17:16:21+00:00,25.481,41.052,28.94,52.927
2024-09-16 17:16:19+00:00,26.043,52.753,29.707,51.234
2024-09-16 17:16:17+00:00,30.082,42.244,30.058,51.838
2024-09-16 17:16:15+00:00,42.032,147.854,24.545,49.565
2024-09-16 17:16:13+00:00,24.61,42.755,28.548,55.32
2024-09-16 17:16:11+00:00,25.679,59.516,64.124,95.576
2024-09-16 17:16:09+00:00,48.515,44.386,28.607,59.068
2024-09-16 17:16:07+00:00,29.995,54.802,26.013,63.261
2024-09-16 17:16:05+00:00,25.151,48.963,28.643,55.9
2024-09-16 17:16:03+00:00,38.549,65.821,29.641,61.932
2024-09-16 17:16:01+00:00,23.988,53.388,28.686,58.923
2024-09-16 17:15:59+00:00,25.576,33.721,37.665,52.062
2024-09-16 17:15:57+00:00,25.53,54.03,39.519,58.365
2024-09-16 17:15:55+00:00,24.501,59.115,33.58,56.333
2024-09-16 17:15:53+00:00,24.608,60.07,30.055,56.112
2024-09-16 17:15:51+00:00,30.088,37.05,34.553,55.498
2024-09-16 17:15:49+00:00,25.506,58.257,27.787,60.79
2024-09-16 17:15:47+00:00,28.596,44.686,26.013,63.12
2024-09-16 17:15:45+00:00,29.664,48.117,33.988,59.235
2024-09-16 17:15:43+00:00,24.539,56.275,26.671,62.747
2024-09-16 17:15:41+00:00,25.186,48.241,24.614,57.789
2024-09-16 17:15:39+00:00,24.1,53.762,29.58,54.937
2024-09-16 17:15:37+00:00,23.993,48.183,25.588,57.402
2024-09-16 17:15:35+00:00,28.879,39.243,26.46,63.761
2024-09-16 17:15:33+00:00,28.48,19.775,24.479,56.94
2024-09-16 17:15:31+00:00,31.805,25.909,30.5,63.242
2024-09-16 17:15:29+00:00,29.073,26.786,24.425,59.805
2024-09-16 17:15:27+00:00,26.121,19.972,27.713,63.422
2024-09-16 17:15:25+00:00,54.189,22.404,25.487,58.529
2024-09-16 17:15:23+00:00,30.927,28.317,30.026,56.525
2024-09-16 17:15:21+00:00,25.532,24.684,27.491,59.747
2024-09-16 17:15:19+00:00,32.133,19.17,29.558,54.903
2024-09-16 17:15:17+00:00,25.962,21.114,30.517,62.497
2024-09-16 17:15:15+00:00,26.063,22.831,27.51,55.626
2024-09-16 17:15:13+00:00,26.067,19.209,28.558,46.0
2024-09-16 17:15:11+00:00,28.087,23.445,24.385,58.599
2024-09-16 17:15:09+00:00,25.512,27.685,30.116,54.144
2024-09-16 17:15:07+00:00,29.032,27.605,28.163,63.071
2024-09-16 17:15:05+00:00,30.098,23.836,22.43,52.021
2024-09-16 17:15:03+00:00,29.971,25.65,24.336,60.308
2024-09-16 17:15:01+00:00,23.66,28.05,23.046,63.14
2024-09-16 17:14:59+00:00,24.098,30.449,31.428,62.529
2024-09-16 17:14:57+00:00,37.926,257.24,256.139,45.617
2024-09-16 17:14:55+00:00,33.916,26.265,25.893,57.539
2024-09-16 17:14:53+00:00,31.902,113.843,97.531,152.854
2024-09-16 17:14:51+00:00,28.702,36.073,30.519,55.585
2024-09-16 17:14:49+00:00,36.0,41.499,30.058,60.224
2024-09-16 17:14:47+00:00,31.979,64.643,27.824,74.305
2024-09-16 17:14:45+00:00,41.347,47.877,47.022,32.561
2024-09-16 17:14:43+00:00,30.871499999999997,47.943,30.089,52.155
2024-09-16 17:14:35+00:00,31.953,29.162,30.164,28.628
2024-09-16 17:14:33+00:00,43.05,34.735,44.224,38.488
2024-09-16 17:14:31+00:00,169.211,1001.05,169.39,297.452
2024-09-16 17:14:28+00:00,169.211,1001.05,169.39,297.452
2024-09-16 17:14:26+00:00,169.211,1001.366,169.39,297.452
2024-09-16 17:14:24+00:00,169.211,1001.373,169.39,297.452
2024-09-16 17:14:20+00:00,13.287,45.417,17.552,40.893
2024-09-16 17:14:18+00:00,13.567,11.939,13.016,16.776
2024-09-16 17:14:16+00:00,19.325,101.125,11.944,12.632
2024-09-16 17:14:14+00:00,15.138,1001.316,44.628,25.51
2024-09-16 17:14:10+00:00,15.138,1001.348,44.628,25.51
2024-09-16 17:14:08+00:00,15.138,13.24,44.628,25.51
2024-09-16 17:14:06+00:00,15.138,11.607,11.648,25.51
2024-09-16 17:14:04+00:00,13.609,145.046,13.248,14.601
2024-09-16 17:14:02+00:00,12.568,234.675,62.577,139.455
2024-09-16 17:14:00+00:00,17.029,11.305,12.615,126.677
2024-09-16 17:13:58+00:00,13.665,11.884,11.865,17.975
2024-09-16 17:13:56+00:00,12.29,11.214,12.263,21.531
2024-09-16 17:13:54+00:00,13.947,1001.294,12.038,12.231
2024-09-16 17:13:52+00:00,14.445,13.136,12.113,25.408
2024-09-16 17:13:50+00:00,14.445,12.494,11.34,16.254
2024-09-16 17:13:48+00:00,11.658,13.634,18.146,12.161
2024-09-16 17:13:46+00:00,23.808,29.93,12.707,82.676
2024-09-16 17:13:44+00:00,14.847,92.707,14.503,15.172
2024-09-16 17:13:41+00:00,14.847,11.866,12.177,15.172
2024-09-16 17:13:39+00:00,12.566,11.401,11.628,12.452
2024-09-16 17:13:37+00:00,12.609,13.224,11.766,14.457
2024-09-16 17:13:35+00:00,13.581,11.278,13.313,22.732
2024-09-16 17:13:33+00:00,12.491,12.563,11.546,21.904
2024-09-16 17:13:31+00:00,13.048,11.168,12.316,15.217
2024-09-16 17:13:29+00:00,13.521,11.912,11.731,13.707
2024-09-16 17:13:27+00:00,12.473,11.588,12.961,14.024
2024-09-16 17:13:25+00:00,22.238,12.144,12.141,20.624
2024-09-16 17:13:23+00:00,14.019,17.161,14.217,24.523
2024-09-16 17:13:21+00:00,11.645,12.584,13.018,17.155
2024-09-16 17:13:19+00:00,13.619,21.588,13.488,21.57
